,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
812,2020-08-21,1088.3296579978935,-499.2392227541041,2284.04267585799,1088.3296579978935,1088.3296579978935,-226.53596178914282,-226.53596178914282,-226.53596178914282,179.01057401207274,179.01057401207274,179.01057401207274,-405.54653580121555,-405.54653580121555,-405.54653580121555,0.0,0.0,0.0,861.7936962087507
813,2020-08-22,1089.1886112751376,-1057.2806948962236,1815.753031158385,1089.1886112751376,1089.1886112751376,-703.826842666589,-703.826842666589,-703.826842666589,-289.74026083450826,-289.74026083450826,-289.74026083450826,-414.08658183208064,-414.08658183208064,-414.08658183208064,0.0,0.0,0.0,385.3617686085487
814,2020-08-23,1090.0475645523818,-1076.262299189208,1865.4023015700477,1090.0475645523818,1090.0475645523818,-718.8622470802911,-718.8622470802911,-718.8622470802911,-299.29389255484807,-299.29389255484807,-299.29389255484807,-419.5683545254431,-419.5683545254431,-419.5683545254431,0.0,0.0,0.0,371.1853174720907
815,2020-08-24,1090.906517829626,-811.6952800036163,2007.0517850668018,1090.906517829626,1090.906517829626,-468.3747644651652,-468.3747644651652,-468.3747644651652,-46.53405128625969,-46.53405128625969,-46.53405128625969,-421.8407131789055,-421.8407131789055,-421.8407131789055,0.0,0.0,0.0,622.5317533644608
816,2020-08-25,1091.76547110687,-663.5950856183046,2161.2011621891006,1091.76547110687,1091.76547110687,-350.799341038659,-350.799341038659,-350.799341038659,70.0813826856126,70.0813826856126,70.0813826856126,-420.8807237242716,-420.8807237242716,-420.8807237242716,0.0,0.0,0.0,740.9661300682111
817,2020-08-26,1092.6244243841143,-578.2911715085307,2285.5532791807955,1092.6244243841143,1092.6244243841143,-284.25656705314935,-284.25656705314935,-284.25656705314935,132.53806011958008,132.53806011958008,132.53806011958008,-416.7946271727294,-416.7946271727294,-416.7946271727294,0.0,0.0,0.0,808.3678573309649
818,2020-08-27,1093.4833776613582,-581.4109435249715,2318.8804106504526,1093.4833776613582,1093.4833776613582,-155.87576436109995,-155.87576436109995,-155.87576436109995,253.93818785872298,253.93818785872298,253.93818785872298,-409.81395221982297,-409.81395221982297,-409.81395221982297,0.0,0.0,0.0,937.6076133002582
819,2020-08-28,1094.3423309386023,-619.6448946666344,2236.316952072599,1094.3423309386023,1094.3423309386023,-221.27631716453868,-221.27631716453868,-221.27631716453868,179.0105740118391,179.0105740118391,179.0105740118391,-400.28689117637776,-400.28689117637776,-400.28689117637776,0.0,0.0,0.0,873.0660137740637
820,2020-08-29,1095.2012842158465,-1009.4565689137542,1935.7415460695152,1095.2012842158465,1095.2012842158465,-678.4054829119923,-678.4054829119923,-678.4054829119923,-289.7402608334136,-289.7402608334136,-289.7402608334136,-388.6652220785788,-388.6652220785788,-388.6652220785788,0.0,0.0,0.0,416.7958013038542
821,2020-08-30,1096.0602374930907,-927.5282667079546,1929.1292580029235,1096.0602374930907,1096.0602374930907,-674.7811073963134,-674.7811073963134,-674.7811073963134,-299.29389255473313,-299.29389255473313,-299.29389255473313,-375.4872148415802,-375.4872148415802,-375.4872148415802,0.0,0.0,0.0,421.2791300967773
822,2020-08-31,1096.9191907703348,-641.3215114543096,2175.6183371396446,1096.9191907703348,1096.9191907703348,-407.8911519129928,-407.8911519129928,-407.8911519129928,-46.53405128603089,-46.53405128603089,-46.53405128603089,-361.35710062696194,-361.35710062696194,-361.35710062696194,0.0,0.0,0.0,689.0280388573419
823,2020-09-01,1097.7781440475787,-625.2260568184628,2293.9578119917455,1097.7781440475787,1097.7781440475787,-276.8404237694327,-276.8404237694327,-276.8404237694327,70.08138268535545,70.08138268535545,70.08138268535545,-346.9218064547881,-346.9218064547881,-346.9218064547881,0.0,0.0,0.0,820.9377202781461
824,2020-09-02,1098.6370973248231,-643.2227928704111,2417.0055813661556,1098.6370973248231,1098.6370973248231,-200.30769734977764,-200.30769734977764,-200.30769734977764,132.53806011953733,132.53806011953733,132.53806011953733,-332.84575746931495,-332.84575746931495,-332.84575746931495,0.0,0.0,0.0,898.3293999750455
825,2020-09-03,1099.496050602067,-438.76460994232036,2476.441653549818,1099.496050602067,1099.496050602067,-65.84643584287119,-65.84643584287119,-65.84643584287119,253.93818785865304,253.93818785865304,253.93818785865304,-319.78462370152425,-319.78462370152425,-319.78462370152425,0.0,0.0,0.0,1033.6496147591959
826,2020-09-04,1100.3550038793112,-444.02481185782835,2492.785824598996,1100.3550038793112,1100.3550038793112,-129.34836007054548,-129.34836007054548,-129.34836007054548,179.01057401155572,179.01057401155572,179.01057401155572,-308.3589340821012,-308.3589340821012,-308.3589340821012,0.0,0.0,0.0,971.0066438087657
827,2020-09-05,1101.2139571565554,-968.5969724788984,1921.1749006982952,1101.2139571565554,1101.2139571565554,-588.868756970262,-588.868756970262,-588.868756970262,-289.740260833637,-289.740260833637,-289.740260833637,-299.128496136625,-299.128496136625,-299.128496136625,0.0,0.0,0.0,512.3452001862934
828,2020-09-06,1102.0729104337993,-988.1854632465328,1966.8799558349074,1102.0729104337993,1102.0729104337993,-591.8624370139406,-591.8624370139406,-591.8624370139406,-299.29389255461837,-299.29389255461837,-299.29389255461837,-292.5685444593223,-292.5685444593223,-292.5685444593223,0.0,0.0,0.0,510.21047341985866
829,2020-09-07,1102.9318637110437,-733.4943405136446,2155.755320693184,1102.9318637110437,1102.9318637110437,-335.5825462534517,-335.5825462534517,-335.5825462534517,-46.53405128600338,-46.53405128600338,-46.53405128600338,-289.04849496744833,-289.04849496744833,-289.04849496744833,0.0,0.0,0.0,767.349317457592
830,2020-09-08,1103.7908169882876,-475.37999543131275,2341.184625960769,1103.7908169882876,1103.7908169882876,-218.73272354970217,-218.73272354970217,-218.73272354970217,70.08138268552302,70.08138268552302,70.08138268552302,-288.81410623522515,-288.81410623522515,-288.81410623522515,0.0,0.0,0.0,885.0580934385854
831,2020-09-09,1104.6497702655317,-509.3873815909843,2356.5476218117874,1104.6497702655317,1104.6497702655317,-159.43568597921092,-159.43568597921092,-159.43568597921092,132.53806011913994,132.53806011913994,132.53806011913994,-291.9737460983509,-291.9737460983509,-291.9737460983509,0.0,0.0,0.0,945.2140842863208
832,2020-09-10,1105.5087235427757,-332.0707341953843,2452.0439470652695,1105.5087235427757,1105.5087235427757,-44.55114633476106,-44.55114633476106,-44.55114633476106,253.93818785842336,253.93818785842336,253.93818785842336,-298.4893341931844,-298.4893341931844,-298.4893341931844,0.0,0.0,0.0,1060.9575772080145
833,2020-09-11,1106.36767682002,-326.8888175302107,2434.9478921414675,1106.36767682002,1106.36767682002,-129.16180899842553,-129.16180899842553,-129.16180899842553,179.01057401129722,179.01057401129722,179.01057401129722,-308.17238300972275,-308.17238300972275,-308.17238300972275,0.0,0.0,0.0,977.2058678215946
834,2020-09-12,1107.2266300972644,-1103.468597010961,1930.5189172238765,1107.2266300972644,1107.2266300972644,-610.4256567414808,-610.4256567414808,-610.4256567414808,-289.74026083386053,-289.74026083386053,-289.74026083386053,-320.6853959076203,-320.6853959076203,-320.6853959076203,0.0,0.0,0.0,496.80097335578364
835,2020-09-13,1108.0855833745081,-861.4795784104076,1945.9637931528193,1108.0855833745081,1108.0855833745081,-634.8425979854547,-634.8425979854547,-634.8425979854547,-299.29389255435314,-299.29389255435314,-299.29389255435314,-335.54870543110155,-335.54870543110155,-335.54870543110155,0.0,0.0,0.0,473.2429853890534
836,2020-09-14,1108.9445366517525,-817.3189035776082,2232.130559819811,1108.9445366517525,1108.9445366517525,-398.686705932431,-398.686705932431,-398.686705932431,-46.53405128658108,-46.53405128658108,-46.53405128658108,-352.1526546458499,-352.1526546458499,-352.1526546458499,0.0,0.0,0.0,710.2578307193215
